geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
GO:0060205	cytoplasmic vesicle lumen	http://amigo.geneontology.org/amigo/term/GO:0060205	278	24	11.9836893203884	2.00272214660704	0.000930822197431236	0.0113464016135152	350;718;1191;1511;1512;1675;2243;2244;3043;3240;3837;4057;5004;5122;5265;5708;5717;5836;6590;7123;10577;56729;79980;203068	DSN1;KPNB1;PSMD11;TUBB;PSMD2;CTSH;NPC2;CLEC3B;PYGL;CLU;SLPI;CTSG;CFD;ORM1;C3;SERPINA1;HBB;PCSK1;HP;FGB;RETN;APOH;LTF;FGA	geneontology_Cellular_Component
GO:0031983	vesicle lumen	http://amigo.geneontology.org/amigo/term/GO:0031983	279	24	12.0267961165049	1.9955439310278	0.000978604830173091	0.0117266714395318	350;718;1191;1511;1512;1675;2243;2244;3043;3240;3837;4057;5004;5122;5265;5708;5717;5836;6590;7123;10577;56729;79980;203068	DSN1;KPNB1;PSMD11;TUBB;PSMD2;CTSH;NPC2;CLEC3B;PYGL;CLU;SLPI;CTSG;CFD;ORM1;C3;SERPINA1;HBB;PCSK1;HP;FGB;RETN;APOH;LTF;FGA	geneontology_Cellular_Component
GO:0034774	secretory granule lumen	http://amigo.geneontology.org/amigo/term/GO:0034774	264	23	11.3801941747573	2.02105514605515	0.00104557215618906	0.0123203252404277	350;718;1191;1511;1512;1675;2243;2244;3240;3837;4057;5004;5122;5265;5708;5717;5836;6590;7123;10577;56729;79980;203068	DSN1;KPNB1;PSMD11;TUBB;PSMD2;CTSH;NPC2;CLEC3B;PYGL;CLU;SLPI;CTSG;CFD;ORM1;C3;SERPINA1;PCSK1;HP;FGB;RETN;APOH;LTF;FGA	geneontology_Cellular_Component
GO:0014704	intercalated disc	http://amigo.geneontology.org/amigo/term/GO:0014704	49	8	2.11223300970874	3.78746093031807	0.0010639848693208	0.0123317590591771	1000;1674;1824;1829;1832;5318;6330;6513	SLC2A1;SCN4B;DSP;DSC2;DSG2;PKP2;DES;CDH2	geneontology_Cellular_Component
GO:0000803	sex chromosome	http://amigo.geneontology.org/amigo/term/GO:0000803	20	5	0.862135922330097	5.79954954954955	0.00131754709355481	0.0145547780491132	1017;3014;3015;10733;23512	PLK4;CDK2;H2AFZ;SUZ12;H2AFX	geneontology_Cellular_Component
GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	http://amigo.geneontology.org/amigo/term/GO:0071556	20	5	0.862135922330097	5.79954954954955	0.00131754709355481	0.0145547780491132	972;3115;3119;3123;3127	HLA-DPB1;HLA-DRB1;CD74;HLA-DRB5;HLA-DQB1	geneontology_Cellular_Component
GO:0098553	lumenal side of endoplasmic reticulum membrane	http://amigo.geneontology.org/amigo/term/GO:0098553	20	5	0.862135922330097	5.79954954954955	0.00131754709355481	0.0145547780491132	972;3115;3119;3123;3127	HLA-DPB1;HLA-DRB1;CD74;HLA-DRB5;HLA-DQB1	geneontology_Cellular_Component
GO:0072562	blood microparticle	http://amigo.geneontology.org/amigo/term/GO:0072562	94	11	4.05203883495146	2.71468276787426	0.00230873576969326	0.0251119413718944	718;722;1191;2243;2244;3043;3240;5004;6513;7037;10518	SLC2A1;TFRC;C4BPA;CLU;CIB2;ORM1;C3;HBB;HP;FGB;FGA	geneontology_Cellular_Component
GO:0044215	other organism	http://amigo.geneontology.org/amigo/term/GO:0044215	33	6	1.42252427184466	4.21785421785422	0.00254830931136296	0.0259578340775685	358;722;3837;4057;5901;7153	TOP2A;KPNB1;RAN;C4BPA;AQP1;LTF	geneontology_Cellular_Component
GO:0044216	other organism cell	http://amigo.geneontology.org/amigo/term/GO:0044216	33	6	1.42252427184466	4.21785421785422	0.00254830931136296	0.0259578340775685	358;722;3837;4057;5901;7153	TOP2A;KPNB1;RAN;C4BPA;AQP1;LTF	geneontology_Cellular_Component
GO:0044217	other organism part	http://amigo.geneontology.org/amigo/term/GO:0044217	33	6	1.42252427184466	4.21785421785422	0.00254830931136296	0.0259578340775685	358;722;3837;4057;5901;7153	TOP2A;KPNB1;RAN;C4BPA;AQP1;LTF	geneontology_Cellular_Component
GO:0090543	Flemming body	http://amigo.geneontology.org/amigo/term/GO:0090543	23	5	0.991456310679612	5.0430865648257	0.00257008258193747	0.0259578340775685	5901;9493;9928;29127;55165	KIF23;KIF14;RACGAP1;CEP55;RAN	geneontology_Cellular_Component
GO:0097431	mitotic spindle pole	http://amigo.geneontology.org/amigo/term/GO:0097431	23	5	0.991456310679612	5.0430865648257	0.00257008258193747	0.0259578340775685	6790;9585;10615;29899;259266	SPAG5;ASPM;AURKA;KIF20B;GPSM2	geneontology_Cellular_Component
GO:0030136	clathrin-coated vesicle	http://amigo.geneontology.org/amigo/term/GO:0030136	155	15	6.68155339805825	2.24498692240628	0.00279979414153153	0.0278796402544055	972;1080;2348;3115;3119;3123;3127;4900;6439;6441;6857;7037;7851;653509;729238	SFTPB;FOLR1;TFRC;SFTPD;SFTPA1;SYT1;MALL;SFTPA2;CFTR;HLA-DPB1;HLA-DRB1;CD74;HLA-DRB5;NRGN;HLA-DQB1	geneontology_Cellular_Component
GO:0005643	nuclear pore	http://amigo.geneontology.org/amigo/term/GO:0005643	71	9	3.06058252427184	2.94061667301104	0.00328530446931974	0.0313940620156211	3837;4085;5901;5902;9631;11260;23165;23225;57122	MAD2L1;NUP205;KPNB1;NUP155;RANBP1;RAN;NUP107;XPOT;NUP210	geneontology_Cellular_Component
GO:0005881	cytoplasmic microtubule	http://amigo.geneontology.org/amigo/term/GO:0005881	46	7	1.98291262135922	3.53016059537799	0.00328594142737759	0.0313940620156211	6344;7283;10376;11004;26586;51512;81930	KIF2C;GTSE1;KIF18A;CKAP2;TUBG1;TUBA1B;SCTR	geneontology_Cellular_Component
GO:0000786	nucleosome	http://amigo.geneontology.org/amigo/term/GO:0000786	46	7	1.98291262135922	3.53016059537799	0.00328594142737759	0.0313940620156211	1058;3012;3014;3015;8345;8348;8970	CENPA;H2AFZ;H2AFX;HIST1H2BO;HIST1H2BJ;HIST1H2BH;HIST1H2AE	geneontology_Cellular_Component
GO:0045171	intercellular bridge	http://amigo.geneontology.org/amigo/term/GO:0045171	47	7	2.02601941747573	3.45505079547633	0.00372099416282923	0.0350765716416035	8317;9493;10112;22974;24137;55143;55165	KIF23;KIF4A;TPX2;CDCA8;CEP55;KIF20A;CDC7	geneontology_Cellular_Component
GO:0030894	replisome	http://amigo.geneontology.org/amigo/term/GO:0030894	25	5	1.07766990291262	4.63963963963964	0.00378011792458155	0.0351650443773573	4172;5111;5557;5558;23649	PRIM1;POLA2;MCM3;PRIM2;PCNA	geneontology_Cellular_Component
GO:0005635	nuclear envelope	http://amigo.geneontology.org/amigo/term/GO:0005635	329	25	14.1821359223301	1.76278101810017	0.0042168831791376	0.0387186546448089	358;1047;1063;1434;2597;3837;4001;4085;4521;5730;5901;5902;6240;7112;7356;9118;9631;11260;23165;23225;51514;57122;83990;84823;203068	DTL;BRIP1;CENPF;MAD2L1;LMNB1;TMPO;NUP205;CSE1L;LMNB2;KPNB1;NUP155;RANBP1;RRM1;TUBB;RAN;NUP107;XPOT;NUDT1;GAPDH;NUP210;CLGN;AQP1;PTGDS;SCGB1A1;INA	geneontology_Cellular_Component
GO:0044291	cell-cell contact zone	http://amigo.geneontology.org/amigo/term/GO:0044291	62	8	2.6726213592233	2.9933158965417	0.00489979221803716	0.0444122192070804	1000;1674;1824;1829;1832;5318;6330;6513	SLC2A1;SCN4B;DSP;DSC2;DSG2;PKP2;DES;CDH2	geneontology_Cellular_Component
GO:0034399	nuclear periphery	http://amigo.geneontology.org/amigo/term/GO:0034399	119	12	5.12970873786408	2.33931410401999	0.00515980021001383	0.0461769461832883	641;790;1063;3837;4001;6839;11260;23165;24137;29128;57122;84823	KIF4A;UHRF1;CENPF;BLM;LMNB1;NUP205;LMNB2;KPNB1;SUV39H1;NUP107;XPOT;CAD	geneontology_Cellular_Component
GO:0140097	catalytic activity, acting on DNA	http://amigo.geneontology.org/amigo/term/GO:0140097	140	32	6.7757421377486	4.72272990167727	9.10382880192628e-14	8.64863736182997e-11	641;1663;1736;1763;1786;1789;2237;3159;3978;4173;4175;4176;5111;5426;5427;5888;5965;6996;7153;7374;8091;8318;8438;9156;9401;10721;23649;51659;54821;83990;84296;146956	RAD54L;EXO1;EME1;TOP2A;CDC45;POLQ;BRIP1;MCM4;RAD51;BLM;MCM6;FEN1;ERCC6L;GINS4;POLE2;MCM7;POLA2;GINS2;DNA2;RECQL4;POLE;UNG;DKC1;HMGA1;PCNA;LIG1;TDG;DNMT3B;DNMT1;DDX11;RECQL;HMGA2	geneontology_Molecular_Function
GO:0008094	DNA-dependent ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0008094	79	22	3.82345449201528	5.75395889919541	1.09834363826167e-11	5.21713228174292e-09	641;1663;1763;2956;4173;4175;4176;4436;5888;5965;5982;5983;5984;5985;7153;7516;9401;10721;54821;63922;79075;83990	TOP2A;POLQ;XRCC2;BRIP1;MCM4;RAD51;BLM;MCM6;DSCC1;RFC4;ERCC6L;RFC5;MCM7;RFC3;DNA2;RECQL4;MSH6;MSH2;RFC2;DDX11;RECQL;CHTF18	geneontology_Molecular_Function
GO:0016887	ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0016887	304	44	14.7130400705398	2.9905444278713	4.70745664671313e-11	1.49069460479249e-08	547;641;1062;1080;1191;1244;1663;1763;2956;3329;3797;3832;3833;4173;4175;4176;4436;5217;5888;5965;5982;5983;5984;5985;6596;7138;7153;7516;9401;9493;9585;9928;10112;10721;11004;24137;29028;54821;56992;63922;79075;79915;81930;83990	KIF23;KIF4A;KIF2C;KIF11;TOP2A;KIF14;KIF15;KIFC1;POLQ;CENPE;XRCC2;BRIP1;MCM4;RAD51;BLM;MCM6;DSCC1;KIF20A;RFC4;ATAD2;ERCC6L;RFC5;KIF18A;KIF20B;MCM7;RFC3;ATAD5;DNA2;RECQL4;MSH6;MSH2;RFC2;HLTF;HSPD1;PFN2;DDX11;KIF3C;RECQL;CHTF18;CLU;CFTR;KIF1A;TNNT1;ABCC2	geneontology_Molecular_Function
GO:0043142	single-stranded DNA-dependent ATPase activity	http://amigo.geneontology.org/amigo/term/GO:0043142	13	9	0.629176055648085	14.3044222983494	8.15669753961856e-10	1.93721566565941e-07	1763;5888;5982;5983;5984;5985;10721;63922;79075	POLQ;RAD51;DSCC1;RFC4;RFC5;RFC3;DNA2;RFC2;CHTF18	geneontology_Molecular_Function
GO:0003688	DNA replication origin binding	http://amigo.geneontology.org/amigo/term/GO:0003688	10	7	0.483981581267757	14.4633603238866	6.30619938490895e-08	1.1981778831327e-05	990;1663;3329;4171;4174;8318;55388	CDC6;MCM10;CDC45;MCM2;MCM5;HSPD1;DDX11	geneontology_Molecular_Function
GO:0003697	single-stranded DNA binding	http://amigo.geneontology.org/amigo/term/GO:0003697	88	18	4.25903791515626	4.22630658814869	1.61121074926385e-07	2.55108368633442e-05	641;675;1663;3148;3329;4173;4175;4176;4436;5557;5558;5888;8318;9401;10051;10592;10635;55388	MCM10;RAD51AP1;CDC45;MCM4;RAD51;BLM;MCM6;PRIM1;MCM7;RECQL4;SMC2;BRCA2;MSH2;HMGB2;PRIM2;SMC4;HSPD1;DDX11	geneontology_Molecular_Function
GO:0003678	DNA helicase activity	http://amigo.geneontology.org/amigo/term/GO:0003678	43	12	2.08112079945136	5.76612371716411	5.61215651506686e-07	7.61649812759074e-05	641;1663;1763;4173;4175;4176;5965;8318;9401;51659;83990;84296	CDC45;BRIP1;MCM4;BLM;MCM6;GINS4;MCM7;GINS2;DNA2;RECQL4;DDX11;RECQL	geneontology_Molecular_Function
GO:0004386	helicase activity	http://amigo.geneontology.org/amigo/term/GO:0004386	117	20	5.66258450083276	3.53195612304924	7.21281789961559e-07	8.56522125579351e-05	641;1663;1763;3070;4171;4172;4173;4174;4175;4176;5965;6596;8318;8438;9401;51659;54821;83990;84296;84515	RAD54L;CDC45;BRIP1;MCM4;BLM;MCM6;MCM2;ERCC6L;HELLS;GINS4;MCM7;GINS2;MCM8;DNA2;RECQL4;MCM3;MCM5;HLTF;DDX11;RECQL	geneontology_Molecular_Function
GO:0042623	ATPase activity, coupled	http://amigo.geneontology.org/amigo/term/GO:0042623	246	31	11.9059468991868	2.60374082485764	8.95467144879092e-07	9.45215319594597e-05	547;641;1080;1244;1663;1763;2956;3832;4173;4175;4176;4436;5888;5965;5982;5983;5984;5985;7138;7153;7516;9401;9585;9928;10721;54821;63922;79075;79915;81930;83990	KIF11;TOP2A;KIF14;POLQ;XRCC2;BRIP1;MCM4;RAD51;BLM;MCM6;DSCC1;RFC4;ERCC6L;RFC5;KIF18A;KIF20B;MCM7;RFC3;ATAD5;DNA2;RECQL4;MSH6;MSH2;RFC2;DDX11;RECQL;CHTF18;CFTR;KIF1A;TNNT1;ABCC2	geneontology_Molecular_Function
GO:0003682	chromatin binding	http://amigo.geneontology.org/amigo/term/GO:0003682	421	44	20.3756245713726	2.15944300729899	1.02035979376858e-06	9.69341804080148e-05	86;983;1058;1063;1164;1663;1786;1789;2146;2353;2956;3015;3159;4436;5111;5426;5888;5901;5933;6772;6839;7020;7153;7443;8091;8208;8318;9156;9918;10036;10721;10951;23310;23397;23512;29028;29089;29128;51053;81620;83990;84515;84733;113130	NCAPH;EXO1;CDCA5;CENPA;TOP2A;CDC45;POLQ;BRIP1;CDK1;UHRF1;RAD51;CENPF;ATAD2;CDT1;CHAF1A;CHAF1B;UBE2T;EZH2;NCAPD2;VRK1;RBL1;MCM8;NCAPD3;H2AFZ;POLE;MSH6;MSH2;SUV39H1;GMNN;HMGA1;PCNA;SUZ12;RAN;DNMT3B;ACTL6A;CBX1;DNMT1;CKS2;DDX11;STAT1;CBX2;TFAP2A;FOS;HMGA2	geneontology_Molecular_Function
GO:0015631	tubulin binding	http://amigo.geneontology.org/amigo/term/GO:0015631	239	30	11.5671597922994	2.59354937069097	1.46325338823416e-06	0.000126371883529314	332;547;672;675;1062;2597;3797;3832;3833;3925;5347;8851;9055;9493;9585;9793;9928;10112;10615;11004;11076;22948;24137;29127;51203;56992;81930;84688;220134;348235	KIF23;KIF4A;KIF2C;SPAG5;PRC1;KIF11;BRCA1;KIF14;KIF15;NUSAP1;KIFC1;RACGAP1;CENPE;PLK1;SKA1;BIRC5;KIF20A;KIF18A;KIF20B;BRCA2;STMN1;CCT5;CKAP5;SKA2;GAPDH;KIF3C;CDK5R1;TPPP;KIF1A;C9orf24	geneontology_Molecular_Function
GO:0003777	microtubule motor activity	http://amigo.geneontology.org/amigo/term/GO:0003777	56	13	2.71029685509944	4.79652255639098	1.90385040432783e-06	0.00015072149034262	547;1062;3797;3832;3833;9493;9585;9928;10112;11004;24137;56992;81930	KIF23;KIF4A;KIF2C;KIF11;KIF14;KIF15;KIFC1;CENPE;KIF20A;KIF18A;KIF20B;KIF3C;KIF1A	geneontology_Molecular_Function
GO:0035173	histone kinase activity	http://amigo.geneontology.org/amigo/term/GO:0035173	15	7	0.725972371901636	9.64224021592443	2.73375975590184e-06	0.000199774751392827	891;983;1017;1111;6790;7443;9212	CHEK1;CDK1;CCNB1;AURKB;AURKA;CDK2;VRK1	geneontology_Molecular_Function
GO:0008017	microtubule binding	http://amigo.geneontology.org/amigo/term/GO:0008017	182	24	8.80846477907319	2.72465186635227	7.08985650221816e-06	0.000481097405507661	332;547;1062;2597;3797;3832;3833;5347;9055;9493;9585;9793;9928;10112;10615;11004;11076;24137;29127;51203;56992;81930;220134;348235	KIF23;KIF4A;KIF2C;SPAG5;PRC1;KIF11;KIF14;KIF15;NUSAP1;KIFC1;RACGAP1;CENPE;PLK1;SKA1;BIRC5;KIF20A;KIF18A;KIF20B;CKAP5;SKA2;GAPDH;KIF3C;TPPP;KIF1A	geneontology_Molecular_Function
GO:0003684	damaged DNA binding	http://amigo.geneontology.org/amigo/term/GO:0003684	65	13	3.14588027824042	4.13238866396761	1.10910913978524e-05	0.000702435788530649	641;672;2189;2237;2956;3014;3148;4436;5111;6996;7374;9401;10721	BRCA1;POLQ;BLM;FEN1;FANCG;RECQL4;UNG;MSH6;MSH2;HMGB2;PCNA;TDG;H2AFX	geneontology_Molecular_Function
GO:0043138	3'-5' DNA helicase activity	http://amigo.geneontology.org/amigo/term/GO:0043138	13	6	0.629176055648085	9.53628153223295	1.59929163868755e-05	0.000949579410470733	641;5965;8318;9401;51659;84296	CDC45;BLM;GINS4;GINS2;RECQL4;RECQL	geneontology_Molecular_Function
GO:0042393	histone binding	http://amigo.geneontology.org/amigo/term/GO:0042393	146	20	7.06613108650926	2.83040319449836	2.34022564896685e-05	0.00126668457007971	1163;1164;2956;3014;4171;4678;6772;7443;7913;8208;9918;23310;23512;29028;29128;54892;55355;55723;81611;84733	HJURP;NCAPG2;UHRF1;MCM2;ATAD2;ASF1B;CHAF1B;NCAPD2;VRK1;NCAPD3;MSH6;CKS1B;SUZ12;H2AFX;DEK;NASP;CKS2;ANP32E;STAT1;CBX2	geneontology_Molecular_Function
GO:0097472	cyclin-dependent protein kinase activity	http://amigo.geneontology.org/amigo/term/GO:0097472	34	9	1.64553737631038	5.46933793760419	2.40003392225629e-05	0.00126668457007971	890;891;898;983;1017;1021;8999;9133;9134	CCNB2;CCNA2;CDK1;CCNB1;CDK2;CCNE1;CCNE2;CDK6;CDKL2	geneontology_Molecular_Function
GO:0004866	endopeptidase inhibitor activity	http://amigo.geneontology.org/amigo/term/GO:0004866	117	17	5.66258450083276	3.00216270459185	4.45187821571658e-05	0.00222593910785829	332;718;1294;1469;1471;1473;2597;3053;4057;5265;5268;6590;6690;6695;9232;10406;11005	BIRC5;PTTG1;GAPDH;CST3;CST5;WFDC2;SLPI;SPINK5;SERPINB5;COL7A1;SPOCK1;C3;SERPIND1;SERPINA1;SPINK1;LTF;CST1	geneontology_Molecular_Function
GO:0030414	peptidase inhibitor activity	http://amigo.geneontology.org/amigo/term/GO:0030414	119	17	5.75938081708631	2.95170618854829	5.54817373186189e-05	0.0026353825226344	332;718;1294;1469;1471;1473;2597;3053;4057;5265;5268;6590;6690;6695;9232;10406;11005	BIRC5;PTTG1;GAPDH;CST3;CST5;WFDC2;SLPI;SPINK5;SERPINB5;COL7A1;SPOCK1;C3;SERPIND1;SERPINA1;SPINK1;LTF;CST1	geneontology_Molecular_Function
GO:0019887	protein kinase regulator activity	http://amigo.geneontology.org/amigo/term/GO:0019887	145	19	7.01773292838248	2.70742705570292	6.93209003428397e-05	0.00313594549169989	890;891;898;899;1029;1163;1164;3627;4057;8851;9133;9134;10926;26585;54997;55890;57761;80174;84152	CCNB2;CCNA2;CCNB1;DBF4;CCNE1;CCNF;DBF4B;CKS1B;CCNE2;CKS2;GPRC5C;TRIB3;CDK5R1;CXCL10;GREM1;PPP1R1B;CDKN2A;LTF;TESC	geneontology_Molecular_Function
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	http://amigo.geneontology.org/amigo/term/GO:0016538	39	9	1.88752816694425	4.76814076611647	7.81086393568664e-05	0.00337287306313741	890;891;898;899;1029;1163;1164;9133;9134	CCNB2;CCNA2;CCNB1;CCNE1;CCNF;CKS1B;CCNE2;CKS2;CDKN2A	geneontology_Molecular_Function
GO:0061135	endopeptidase regulator activity	http://amigo.geneontology.org/amigo/term/GO:0061135	123	17	5.95297344959342	2.85571574339225	8.47715598037979e-05	0.003501433991896	332;718;1294;1469;1471;1473;2597;3053;4057;5265;5268;6590;6690;6695;9232;10406;11005	BIRC5;PTTG1;GAPDH;CST3;CST5;WFDC2;SLPI;SPINK5;SERPINB5;COL7A1;SPOCK1;C3;SERPIND1;SERPINA1;SPINK1;LTF;CST1	geneontology_Molecular_Function
GO:0000400	four-way junction DNA binding	http://amigo.geneontology.org/amigo/term/GO:0000400	11	5	0.532379739394533	9.39179241810821	9.4292795788764e-05	0.00373242316663858	641;2956;3148;4436;7516	XRCC2;BLM;MSH6;MSH2;HMGB2	geneontology_Molecular_Function
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	http://amigo.geneontology.org/amigo/term/GO:0004693	33	8	1.5971392181836	5.00895595632438	0.000135070521694702	0.00493526906192182	891;898;983;1017;1021;8999;9133;9134	CCNB2;CDK1;CCNB1;CDK2;CCNE1;CCNE2;CDK6;CDKL2	geneontology_Molecular_Function
GO:0004003	ATP-dependent DNA helicase activity	http://amigo.geneontology.org/amigo/term/GO:0004003	33	8	1.5971392181836	5.00895595632438	0.000135070521694702	0.00493526906192182	641;1663;4173;4175;4176;5965;9401;83990	BRIP1;MCM4;BLM;MCM6;MCM7;RECQL4;DDX11;RECQL	geneontology_Molecular_Function
GO:0000217	DNA secondary structure binding	http://amigo.geneontology.org/amigo/term/GO:0000217	19	6	0.919565004408739	6.52482420626465	0.000197096834430033	0.00667750813070394	641;2956;3148;4436;7516;9401	XRCC2;BLM;RECQL4;MSH6;MSH2;HMGB2	geneontology_Molecular_Function
GO:0003774	motor activity	http://amigo.geneontology.org/amigo/term/GO:0003774	96	14	4.64622318017047	3.01320006747638	0.000198988161991043	0.00667750813070394	547;1062;3797;3832;3833;4629;9493;9585;9928;10112;11004;24137;56992;81930	KIF23;KIF4A;KIF2C;KIF11;KIF14;KIF15;KIFC1;CENPE;KIF20A;KIF18A;KIF20B;KIF3C;MYH11;KIF1A	geneontology_Molecular_Function
GO:0019207	kinase regulator activity	http://amigo.geneontology.org/amigo/term/GO:0019207	170	20	8.22768688155188	2.43081686115742	0.000203839721884647	0.00667750813070394	890;891;898;899;1029;1154;1163;1164;3627;4057;8851;9133;9134;10926;26585;54997;55890;57761;80174;84152	CCNB2;CCNA2;CCNB1;DBF4;CCNE1;CCNF;DBF4B;CKS1B;CCNE2;CKS2;GPRC5C;TRIB3;CDK5R1;CISH;CXCL10;GREM1;PPP1R1B;CDKN2A;LTF;TESC	geneontology_Molecular_Function
GO:0061134	peptidase regulator activity	http://amigo.geneontology.org/amigo/term/GO:0061134	151	18	7.30812187714314	2.46301311097407	0.00035614796634198	0.0112780189341627	332;718;1294;1469;1471;1473;1512;2597;3053;4057;5265;5268;6590;6690;6695;9232;10406;11005	BIRC5;PTTG1;GAPDH;CTSH;CST3;CST5;WFDC2;SLPI;SPINK5;SERPINB5;COL7A1;SPOCK1;C3;SERPIND1;SERPINA1;SPINK1;LTF;CST1	geneontology_Molecular_Function
GO:0004252	serine-type endopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:0004252	117	15	5.66258450083276	2.64896709228693	0.000501117385179217	0.0153568230942018	718;1511;1512;1675;3002;3026;3240;4057;4321;5122;5126;5328;5653;7177;64499	CTSH;GZMB;MMP12;TPSB2;CTSG;HABP2;TPSAB1;CFD;PLAU;C3;PCSK1;PCSK2;HP;KLK6;LTF	geneontology_Molecular_Function
GO:0070182	DNA polymerase binding	http://amigo.geneontology.org/amigo/term/GO:0070182	15	5	0.725972371901636	6.88731443994602	0.000521431922825166	0.0154800102088721	2177;5111;5888;55215;81620	FANCI;RAD51;FANCD2;CDT1;PCNA	geneontology_Molecular_Function
GO:0048029	monosaccharide binding	http://amigo.geneontology.org/amigo/term/GO:0048029	50	9	2.41990790633879	3.71914979757085	0.000574906125153651	0.0165503278453324	2203;3099;5214;5352;5836;6441;112399;653509;729238	PLOD2;PYGL;PFKP;SFTPD;HK2;FBP1;SFTPA1;SFTPA2;EGLN3	geneontology_Molecular_Function
GO:0001530	lipopolysaccharide binding	http://amigo.geneontology.org/amigo/term/GO:0001530	23	6	1.11315763691584	5.39007217039254	0.00062155710612255	0.0173670367887183	3329;4057;6441;8970;653509;729238	HSPD1;SFTPD;HIST1H2BJ;SFTPA1;SFTPA2;LTF	geneontology_Molecular_Function
GO:0032404	mismatch repair complex binding	http://amigo.geneontology.org/amigo/term/GO:0032404	10	4	0.483981581267757	8.26477732793522	0.000901223091400949	0.0237822760230806	2956;4436;5111;84515	MCM8;MSH6;MSH2;PCNA	geneontology_Molecular_Function
GO:0032357	oxidized purine DNA binding	http://amigo.geneontology.org/amigo/term/GO:0032357	10	4	0.483981581267757	8.26477732793522	0.000901223091400949	0.0237822760230806	641;2956;4436;9401	BLM;RECQL4;MSH6;MSH2	geneontology_Molecular_Function
GO:0004867	serine-type endopeptidase inhibitor activity	http://amigo.geneontology.org/amigo/term/GO:0004867	55	9	2.66189869697267	3.38104527051896	0.00117732675856264	0.0302286600171488	1294;3053;5265;5268;6590;6690;6695;10406;11005	WFDC2;SLPI;SPINK5;SERPINB5;COL7A1;SPOCK1;SERPIND1;SERPINA1;SPINK1	geneontology_Molecular_Function
GO:0005539	glycosaminoglycan binding	http://amigo.geneontology.org/amigo/term/GO:0005539	154	17	7.45331635152346	2.28086387296914	0.00123607484181565	0.0308145193236158	350;1301;1511;3026;3053;3161;3627;3918;4023;4057;5549;6354;6355;6373;6469;7123;146760	HMMR;SHH;CLEC3B;CXCL10;CTSG;RTN4RL1;CCL8;LPL;HABP2;PRELP;CCL7;COL11A1;SERPIND1;CXCL11;LAMC2;APOH;LTF	geneontology_Molecular_Function
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	http://amigo.geneontology.org/amigo/term/GO:0008574	18	5	0.871166846281963	5.73942869995502	0.00131856963777766	0.0308145193236158	547;3832;9585;9928;81930	KIF11;KIF14;KIF18A;KIF20B;KIF1A	geneontology_Molecular_Function
GO:0097617	annealing activity	http://amigo.geneontology.org/amigo/term/GO:0097617	11	4	0.532379739394533	7.51343393448657	0.00136232611746512	0.0308145193236158	641;5965;8438;9401	RAD54L;BLM;RECQL4;RECQL	geneontology_Molecular_Function
GO:0032356	oxidized DNA binding	http://amigo.geneontology.org/amigo/term/GO:0032356	11	4	0.532379739394533	7.51343393448657	0.00136232611746512	0.0308145193236158	641;2956;4436;9401	BLM;RECQL4;MSH6;MSH2	geneontology_Molecular_Function
GO:0086080	protein binding involved in heterotypic cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0086080	11	4	0.532379739394533	7.51343393448657	0.00136232611746512	0.0308145193236158	1824;1829;1832;5318	DSP;DSC2;DSG2;PKP2	geneontology_Molecular_Function
GO:0008236	serine-type peptidase activity	http://amigo.geneontology.org/amigo/term/GO:0008236	130	15	6.29176055648085	2.38407038305824	0.00150850336230679	0.0333273998649175	718;1511;1512;1675;3002;3026;3240;4057;4321;5122;5126;5328;5653;7177;64499	CTSH;GZMB;MMP12;TPSB2;CTSG;HABP2;TPSAB1;CFD;PLAU;C3;PCSK1;PCSK2;HP;KLK6;LTF	geneontology_Molecular_Function
GO:0008201	heparin binding	http://amigo.geneontology.org/amigo/term/GO:0008201	118	14	5.71098265895954	2.45141700404858	0.00164108786289507	0.0354325788579618	350;1301;1511;3053;3627;3918;4023;4057;5549;6354;6355;6373;7123;146760	CLEC3B;CXCL10;CTSG;RTN4RL1;CCL8;LPL;PRELP;CCL7;COL11A1;SERPIND1;CXCL11;LAMC2;APOH;LTF	geneontology_Molecular_Function
